Groups	Time	GC
sporadic	2017.466	44.5470328282828
sporadic	2017.279	44.5785984848485
sporadic	2017.279	44.5707070707071
sporadic	2017.411	44.5470328282828
sporadic	2017.458	44.5864898989899
sporadic	2017.455	44.6101641414141
sporadic	2017.386	44.5075757575758
sporadic	2017.392	44.7048611111111
sporadic	2017.367	44.4760101010101
sporadic	2017.378	44.6732954545455
sporadic	2017.345	44.6417297979798
sporadic	2017.342	44.6101641414141
sporadic	2017.337	44.625946969697
sporadic	2017.326	44.6732954545455
sporadic	2017.304	44.5628156565657
sporadic	2017.263	44.5628156565657
sporadic	2017.296	44.6180555555556
sporadic	2017.329	44.6811868686869
sporadic	2017.326	44.6180555555556
sporadic	2017.315	44.6338383838384
sporadic	2017.301	44.6022727272727
sporadic	2017.296	44.6417297979798
sporadic	2017.279	44.6417297979798
sporadic	2017.318	44.5785984848485
sporadic	2017.263	44.6890782828283
sporadic	2017.175	44.5943813131313
sporadic	2017.112	44.625946969697
sporadic	2017.107	44.5628156565657
sporadic	2017.101	44.5707070707071
sporadic	2017.066	44.5628156565657
sporadic	2017.09	44.6969696969697
sporadic	2017.063	44.436553030303
sporadic	2017.364	44.53125
sporadic	2017.364	44.6101641414141
sporadic	2017.364	44.53125
sporadic	2017.016	44.6417297979798
sporadic	2017.148	44.5864898989899
sporadic	2017.427	44.4733522548092
sporadic	2017.362	44.4839015151515
sporadic	2017.34	44.4760101010101
sporadic	2017.332	44.4444444444444
sporadic	2016.448	44.4996843434343
sporadic	2017.296	44.5943813131313
sporadic	2017.071	44.5943813131313
sporadic	2017.071	44.5943813131313
sporadic	2017.071	44.5943813131313
sporadic	2017.299	44.5628156565657
sporadic	2017.093	44.4839015151515
sporadic	2017.088	44.5943813131313
sporadic	2017.085	44.4839015151515
sporadic	2017.071	44.5233585858586
sporadic	2017.063	44.6101641414141
sporadic	2017.063	44.5943813131313
sporadic	2017.06	44.6890782828283
sporadic	2017.058	44.4681186868687
sporadic	2017.052	44.6338383838384
sporadic	2017.049	44.5707070707071
sporadic	2017.036	44.5785984848485
sporadic	2017.025	44.6969696969697
sporadic	2017.016	44.5549242424242
sporadic	2017.025	44.5628156565657
sporadic	2017.025	44.5391414141414
sporadic	2017.016	44.5470328282828
sporadic	2017.011	44.7364267676768
sporadic	2017.014	44.5785984848485
sporadic	2017.005	44.5785984848485
sporadic	2017.279	44.53125
sporadic	2017.17	44.6338383838384
sporadic	2017.216	44.6575126262626
sporadic	2017.192	44.53125
sporadic	2017.205	44.5154671717172
sporadic	2017.11	44.5470328282828
sporadic	2017.06	44.5233585858586
sporadic	2017.066	44.7206439393939
sporadic	2017.082	44.7364267676768
sporadic	2017.093	44.6338383838384
sporadic	2017.099	44.6969696969697
sporadic	2017.047	44.6022727272727
sporadic	2017.058	44.5391414141414
sporadic	2017.047	44.4839015151515
sporadic	2017.041	44.5075757575758
sporadic	2017.126	44.5628156565657
sporadic	2017.003	44.6338383838384
sporadic	2017.063	44.6575126262626
sporadic	2017.014	44.6417297979798
sporadic	2017.34	44.5233585858586
sporadic	2016.323	44.4444444444444
sporadic	2017	44.5785984848485
sporadic	2017.022	44.5628156565657
sporadic	2016.948	44.6101641414141
sporadic	2017.014	44.5785984848485
sporadic	2016.989	44.5549242424242
sporadic	2016.984	44.6496212121212
sporadic	2016.986	44.53125
sporadic	2016.984	44.6417297979798
sporadic	2016.964	44.6101641414141
sporadic	2016.967	44.6022727272727
sporadic	2016.956	44.665404040404
sporadic	2017.03	44.6575126262626
sporadic	2017.016	44.53125
sporadic	2016.175	44.5050169866477
sporadic	2017.027	44.6022727272727
sporadic	2016.995	44.6101641414141
sporadic	2017.011	44.5391414141414
sporadic	2016.975	44.6101641414141
sporadic	2016.989	44.5391414141414
sporadic	2016.964	44.5785984848485
sporadic	2017.036	44.5785984848485
sporadic	2016.978	44.6101641414141
sporadic	2017.022	44.5785984848485
sporadic	2017.014	44.5707070707071
sporadic	2017.014	44.5628156565657
sporadic	2017.008	44.5628156565657
sporadic	2017.008	44.5785984848485
sporadic	2017.005	44.5470328282828
sporadic	2016.997	44.5233585858586
sporadic	2016.997	44.53125
sporadic	2016.995	44.5864898989899
sporadic	2017.093	44.5154671717172
sporadic	2017.068	44.5707070707071
sporadic	2017.099	44.5785984848485
sporadic	2017.099	44.5470328282828
sporadic	2017.093	44.6180555555556
sporadic	2017.093	44.5470328282828
sporadic	2017.09	44.5785984848485
sporadic	2017.101	44.5864898989899
sporadic	2017.082	44.5628156565657
sporadic	2017.159	44.53125
sporadic	2017.216	44.5233585858586
sporadic	2017.211	44.5233585858586
sporadic	2017.203	44.5233585858586
sporadic	2017.197	44.5075757575758
sporadic	2017.093	44.7285353535354
sporadic	2017.225	44.4996843434343
sporadic	2017.222	44.5154671717172
sporadic	2017.238	44.5233585858586
sporadic	2017.197	44.5549242424242
sporadic	2017.238	44.7127525252525
sporadic	2017.449	44.4996843434343
sporadic	2017.397	44.4733522548092
sporadic	2017.164	44.5785984848485
sporadic	2017.449	44.4996843434343
sporadic	2017.581	44.4549241531085
sporadic	2017.162	44.4654683065279
sporadic	2017	44.4970040996531
sporadic	2016.989	44.6969696969697
sporadic	2016.964	44.397095959596
sporadic	2017.641	44.65483234714
sporadic	2017.663	44.7048611111111
sporadic	2017.628	44.5864898989899
sporadic	2017.625	44.5943813131313
sporadic	2017.118	44.6969696969697
sporadic	2017.597	44.5549242424242
sporadic	2017.633	44.5470328282828
sporadic	2019.252	44.4181646168401
sporadic	2019.252	44.4260485651214
sporadic	2019.247	44.4260485651214
sporadic	2019.255	44.4339325134027
sporadic	2019.252	44.4339325134027
sporadic	2019.252	44.4339325134027
sporadic	2019.247	44.4339325134027
sporadic	2019.255	44.4181646168401
sporadic	2000	44.2919132149901
sporadic	2005	44.4891518737673
sporadic	2005	44.5653888625966
sporadic	2005	44.4418145956608
sporadic	2005	44.4418145956608
sporadic	2004	44.284137496058
sporadic	2004	44.2210659098076
sporadic	2004	44.3392504930966
sporadic	2008	43.2727844617441
sporadic	2003	44.5838264299803
sporadic	2007.085	44.3392504930966
sporadic	2007.085	44.3392504930966
sporadic	2007.085	44.3944773175542
sporadic	2007.085	44.3471400394477
sporadic	2008.833	44.649269810869
sporadic	2008.749	44.45508217648
sporadic	1998	44.2563001828444
sporadic	2004.467	44.0135571845196
sporadic	2008.751	44.5860875039345
sporadic	2008	44.3396226415094
sporadic	2008	44.3396226415094
sporadic	1998	44.2603550295858
sporadic	2011	44.3945127719962
sporadic	2011.208	44.4654683065279
sporadic	2011.153	44.085514422699
sporadic	2009.781	44.6074950690335
sporadic	2009.499	44.7100591715976
sporadic	2010.079	44.6333018570979
sporadic	2012.721	44.3684665566297
sporadic	2012	44.5728208755797
sporadic	2018.003	44.3471400394477
sporadic	2018.06	44.2998027613412
sporadic	2017.904	44.2603550295858
sporadic	2018.797	44.1931684334511
sporadic	2018.775	44.2840236686391
sporadic	2018.907	44.4970414201183
sporadic	2021.419	44.094674556213
sporadic	2021.416	44.1025641025641
sporadic	2021.088	44.2209072978304
sporadic	2021.304	44.1183431952663
sporadic	2021.11	44.0867850098619
sporadic	2021.008	44.2445759368836
sporadic	2021.071	44.1025641025641
sporadic	2021.047	44.1420118343195
sporadic	2021.321	44.1420118343195
sporadic	2013.989	44.6232741617357
sporadic	2013.677	44.5917159763314
sporadic	2015.668	44.4733727810651
sporadic	2015.101	44.5364891518738
sporadic	2015.912	44.4733727810651
sporadic	2014.967	44.5049309664694
sporadic	2014.967	44.2919132149901
sporadic	2015.526	44.6469428007889
sporadic	2015.471	44.6564585787201
sporadic	2015.452	44.5996055226824
sporadic	2015.427	44.65483234714
sporadic	2015.375	44.6706114398422
sporadic	2015.353	44.6785009861933
sporadic	2015.375	44.4497041420118
sporadic	2014.967	44.4812623274162
sporadic	2016.454	44.4812362030905
sporadic	2017.321	44.1104536489152
sporadic	2016.945	44.2051282051282
sporadic	2017.712	44.3234714003945
sporadic	2019.216	43.7318242552857
sporadic	2019.214	44.4102564102564
sporadic	2019.844	44.4733727810651
sporadic	2019.096	44.1656804733728
sporadic	2020.232	44.3550295857988
sporadic	2019.088	43.9051209550738
sporadic	2019.247	44.4550214183722
sporadic	2020.224	44.3550295857988
sporadic	2020.342	44.1814595660749
sporadic	2020.303	44.4891518737673
sporadic	2019.162	44.4023668639053
avian	2015.225	44.2794279427943
avian	2016.604	44.6853641291539
avian	1985	45.1364315483211
avian	1985	45.1645848063477
avian	2008.074	44.5622300745976
avian	2008.074	44.5936395759717
avian	2008.074	44.5779348252847
avian	2003.393	45.0803451278398
avian	2003.395	45.0231754261922
avian	2007.222	45.0125667609174
avian	2006.441	45.1853597235313
avian	2006.425	45.1775054979579
avian	2006.036	44.8606203376521
avian	2006	44.9811498586239
avian	2007	44.963067735345
avian	2007.23	44.7298146402765
avian	2000.768	45.1645848063477
avian	2001.666	45.1237958761245
avian	2001.085	45.112542750338
avian	2001.085	45.1069242388107
avian	2001.247	45.0680678289945
avian	2002.866	44.9418787307571
avian	2002.866	44.9968583097707
avian	2006	45.1123683796951
avian	2006	45.0860240395946
avian	2006	44.8687725915449
avian	2005	45.0781679629193
avian	2005	45.1253044229712
avian	2005	45.1488726529971
avian	2005.984	44.7744774477448
avian	2006.049	44.7666195190948
avian	2006.027	44.7509036617948
avian	2006.027	44.7509036617948
avian	2006.027	44.7430457331447
avian	2006.027	44.7509036617948
avian	2006.027	44.7509036617948
avian	2010.915	44.7953492026082
avian	2002.863	44.8581978160107
avian	2002.868	44.8581978160107
avian	2006	45.2510016497761
avian	2005	45.0786163522013
avian	2004.413	45.0781679629193
avian	2002.929	45.0282752120641
avian	2002.878	45.0282752120641
avian	2002.877	45.0204209864907
avian	2002.877	45.0282752120641
avian	2003.493	44.8790449261703
avian	2010.874	44.7796370492576
avian	2006	44.9247822644497
avian	2004.962	45.114671693371
avian	2004.962	45.0989632422243
avian	2005.414	45.0980392156863
avian	2009.937	45.2431455731008
avian	2009.729	45.2431455731008
avian	2010.915	45.206124852768
avian	2009.822	45.2510016497761
avian	2009	45.1802969596983
avian	2009.915	45.502396103386
avian	2012	44.8397737983035
avian	2011.17	45.0153193495169
avian	2014.162	44.4758539458186
avian	2013.915	44.5046743656218
avian	2019.956	44.6362418223378
avian	2019.956	44.6598880744069
avian	2021.003	44.6204776542918
avian	2021.348	44.6047134862458
avian	2014.162	44.5229681978799
avian	2014.162	44.5308205732234
avian	2009.027	45.1303801445178
avian	2009.027	45.1460885956645
avian	2009.027	45.1617970468112
avian	2009.027	45.1617970468112
avian	2010.838	44.8110613559588
avian	2012.907	44.9603268127897
avian	2011	44.9575871819039
avian	2010.658	44.8739099693613
avian	2010.658	44.866053892686
avian	2010.652	44.8503417393354
avian	2010.652	44.8503417393354
avian	2013.162	44.7926484448633
avian	2009.986	45.0832547910776
avian	2009.986	45.0596921143575
avian	2009.986	45.0832547910776
avian	2009.986	45.0675463399309
avian	2010.786	45.1017361929452
avian	2010.786	45.1095922696205
avian	2011.948	45.0439836632108
avian	2011.181	45.2560477536915
avian	2010.921	45.2796104304116
avian	2010.901	45.2639019792648
avian	2011.893	45.0467436562181
avian	2017.025	44.9077345897134
avian	2016.956	44.8841774636828
avian	2014.129	45.2246308513981
avian	2014.129	45.2246308513981
avian	2015.17	45.1696512723845
avian	2014.956	45.0675463399309
avian	2013.381	45.0282752120641
avian	2013.592	45.004712535344
avian	2015.833	45.0675463399309
avian	2015.833	45.0675463399309
avian	2015.833	45.1225259189444
avian	2015.833	45.2035229707213
avian	2015.323	45.1303801445178
avian	2015.321	45.1303801445178
avian	2017.737	45.114671693371
avian	2010.321	45.3345900094251
avian	2010.321	45.3502984605718
avian	2012.036	45.0204209864907
avian	2012.361	44.8868991517436
avian	2012.098	45.2824259564773
avian	2012.098	45.2588577264514
avian	2012.175	45.3059941865033
avian	2012.197	45.2588577264514
avian	2012.175	45.2824259564773
avian	2009.918	45.0887945937451
avian	2009.921	45.0809366650951
avian	2009.888	45.0730787364451
avian	2009.921	45.0966525223951
avian	2009.918	45.0966525223951
avian	2009.915	45.0966525223951
avian	2009.918	45.0966525223951
avian	2009.879	45.0887945937451
avian	2009.882	45.0887945937451
avian	2009.877	45.0887945937451
avian	2009.912	45.0730787364451
avian	2009.91	45.1045104510451
avian	2009.907	45.0966525223951
avian	2009.918	45.1123683796951
avian	2009.912	45.0966525223951
avian	2009.91	45.0966525223951
avian	2009.912	45.1045104510451
avian	2009.923	45.025931164545
avian	2009.915	45.0809366650951
avian	2011.762	45.2953188815583
avian	2012.23	44.4523023730945
avian	2012.254	45.0938801162699
avian	2012.292	45.1095922696205
avian	2012.292	45.1253044229712
avian	2012.292	45.1174483462959
avian	2013.953	45.1202263083451
avian	2013.953	45.0966525223951
avian	2013.953	45.0966525223951
avian	2013.953	45.1280842369951
avian	2013.953	45.0966525223951
avian	2013.953	45.1123683796951
avian	2013.953	45.0966525223951
avian	2013.953	45.1045104510451
avian	2013.953	45.1202263083451
avian	2013.953	45.0966525223951
avian	2013.953	45.1123683796951
avian	2013.953	45.0887945937451
avian	2013.953	45.1045104510451
avian	2013.953	45.1123683796951
avian	2013.953	45.1045104510451
avian	2013.953	45.1123683796951
avian	2013.953	45.1045104510451
avian	2013.953	45.1123683796951
avian	2013.953	45.1123683796951
avian	2013.953	45.1280842369951
avian	2013.953	45.1202263083451
avian	2013.953	45.1123683796951
avian	2013.953	45.0887945937451
avian	2012	44.8357924797715
avian	2014.896	45.1932139491046
avian	2013.668	44.9237780920949
avian	2018.134	45.1516580229451
avian	2015.071	45.2324850769714
avian	2013.953	45.0799653352241
avian	2013.953	45.0957220515245
avian	2013.953	45.0957220515245
avian	2013.953	45.0957220515245
avian	2013.953	45.1036004096746
avian	2014.663	45.0624558095687
avian	2014.885	44.8790449261703
avian	2015.26	44.8476280238768
avian	2019.937	44.8923463774949
avian	2019.937	44.7430457331447
avian	2020.074	44.7037560898947
avian	2015.663	44.8005026704367
avian	2015.663	44.8005026704367
avian	2015.663	44.8005026704367
avian	2018.099	44.9367585827638
avian	2018.778	44.963067735345
avian	2018.096	45.1982724774244
avian	2015.663	44.5544554455446
avian	2015.953	44.8711907005969
avian	2017.162	45.1068174677977
avian	2017.104	45.0989632422243
avian	2015.581	45.1673738802452
avian	2015.581	45.1752318088952
avian	2015.66	44.7037560898947
avian	2015.66	44.7037560898947
avian	2015.822	45.0726344719278
avian	2015.663	44.7298146402765
avian	2017.321	45.1151457989468
avian	2018.844	44.866053892686
avian	2017.2	45.1539428212378
avian	2019.044	44.8346295859848
avian	2019.044	44.8424856626601
avian	2019.044	45.1595159515952
avian	2019.044	44.7744774477448
avian	2014.992	45.1830897375452
avian	2014.792	44.7506870828426
avian	2014.789	44.7874931259329
avian	2014.789	44.6361058601134
avian	2014.162	44.7742442088732
avian	2014.175	44.8817660460366
avian	2014.868	44.7167884358551
avian	2013.833	45.1595159515952
avian	2013.868	44.8451988055948
avian	2014.833	44.9968583097707
avian	2014.86	44.8868991517436
avian	2013.945	44.8319195727301
avian	2013.942	44.8240653471568
avian	2013.934	44.9391440910875
avian	2013.608	44.7648310092177
avian	2013.964	44.956658786446
avian	2013.964	44.7044917257683
avian	2013.896	44.9093774625689
avian	2013.781	44.7490742929174
avian	2013.838	44.7175608603167
avian	2014.011	44.8857368006304
avian	2013.934	44.6072638462145
avian	2013.896	44.6072638462145
avian	2013.934	44.7175608603167
avian	2014.011	44.6860474277161
avian	2013.967	44.7281323877069
avian	2013.967	44.7123719464145
avian	2014.022	44.8778565799842
avian	2014.022	44.9172576832151
avian	2014.011	44.9330181245075
avian	2013.992	44.7884660836682
avian	2014.049	44.8857368006304
avian	2014.241	44.9000553053646
avian	2014.241	44.9237576044876
avian	2014.241	44.931658370862
avian	2014.241	44.907956071739
avian	2014.241	44.9000553053646
avian	2014.241	44.907956071739
avian	2014.241	44.9000553053646
avian	2014.241	44.9237576044876
avian	2014.241	44.8921545389903
avian	2014.241	44.907956071739
avian	2014.241	44.907956071739
avian	2014.241	44.907956071739
avian	2014.241	44.907956071739
avian	2014.241	44.907956071739
avian	2014.241	44.9000553053646
avian	2014.241	44.907956071739
avian	2014.241	44.9237576044876
avian	2014.241	44.9158568381133
avian	2014.241	44.9000553053646
avian	2014.241	44.907956071739
avian	2014.241	44.9237576044876
avian	2014.241	44.9237576044876
avian	2014.241	44.9158568381133
avian	2014.241	44.9474599036106
avian	2014.241	44.9237576044876
avian	2014.241	44.9474599036106
avian	2014.219	44.907956071739
avian	2014.203	44.9158568381133
avian	2014.241	44.9395591372363
avian	2014.241	45.0106660346054
avian	2014.241	44.9474599036106
avian	2014.241	44.9158568381133
avian	2014.011	44.9439974759426
avian	2014.03	44.8936170212766
avian	2015.068	44.8699763593381
avian	2013.781	44.7727093673678
avian	2013.647	44.7648310092177
avian	2013.781	44.780587725518
avian	2013.647	44.7727093673678
avian	2013.474	45.041647021845
avian	2013.474	45.0966525223951
avian	2013.474	44.8766305201949
avian	2012.975	45.004712535344
avian	2013.09	44.763924895907
avian	2013.09	44.8032052792835
avian	2013.09	44.7953492026082
avian	2013.09	44.7717809725823
avian	2013.09	44.763924895907
avian	2013.09	44.7560688192317
avian	2013.09	44.7717809725823
avian	2013.09	44.7796370492576
avian	2013.09	44.7717809725823
avian	2013.09	44.7796370492576
avian	2013.09	44.8032052792835
avian	2013.09	44.7874931259329
avian	2013.09	44.7874931259329
avian	2013.09	44.7796370492576
avian	2013.09	44.763924895907
avian	2013.09	44.763924895907
avian	2013.09	44.7796370492576
avian	2013.09	44.763924895907
avian	2013.09	44.7717809725823
avian	2012.921	45.3795379537954
avian	2015.06	45.2352894964255
avian	2009.805	45.0153193495169
avian	2009.805	45.0231754261922
avian	2009.855	44.9760389661403
avian	2010.077	45.0832547910776
avian	2009.381	45.1932139491046
avian	2009.921	44.8766305201949
avian	2010.682	44.9654414074772
avian	2010.682	44.9654414074772
avian	2010.682	44.9418787307571
avian	2008.948	45.2403393025448
avian	2008.951	45.2324850769714
avian	2009.093	45.2246308513981
avian	2011.112	45.1253044229712
avian	2012.025	44.4025453688428
avian	2007.107	45.1567287296724
avian	2007.049	45.0204209864907
avian	2005.888	44.8059091623448
avian	2007.049	45.0361294376374
avian	2006.992	45.0887945937451
avian	2006.992	45.2824259564773
avian	2007.652	45.0125667609174
avian	2007.863	45.1410165763218
avian	2007.863	44.9862583431488
avian	2007.863	44.9862583431488
avian	2008.016	44.9183160540371
avian	2007	44.9838950428156
avian	2007.8	44.9760389661403
avian	2007.43	45.1488726529971
avian	2008.74	45.172440883023
avian	2009.285	45.1495777093693
avian	2009.285	45.1574709921857
avian	2009.291	45.1890441234509
avian	2009.282	45.1732575578183
avian	2009.641	44.8110613559588
avian	2003.899	45.0961915979584
avian	2004.071	45.3345900094251
avian	2006.329	45.0860240395946
avian	2005.022	45.2117212663996
avian	2005.093	45.1382343700911
avian	2007.737	45.114671693371
avian	2008.798	45.0467436562181
avian	2009.2	45.4602576185988
avian	2008.954	45.0624558095687
avian	2008.893	44.8346295859848
avian	2008.915	45.1420029895366
avian	2009.211	45.070311886244
avian	2008	45.2588577264514
avian	2008	45.2431455731008
avian	2009.833	44.8180598310837
avian	2005.817	45.1331604996465
avian	2005.863	44.9473518780449
avian	2005.863	44.9394939493949
avian	2005.863	45.1802969596983
avian	2005.817	45.2667138031267
avian	2005.71	45.172440883023
avian	2005.759	45.172440883023
avian	2005.693	45.1881530363736
avian	2006.803	45.1331604996465
avian	2006.797	45.1410165763218
avian	2006.83	45.201068174678
avian	2006.808	45.1696512723845
avian	2006.833	45.1696512723845
avian	2005.893	45.1068174677977
avian	2005.852	45.0596921143575
avian	2005.844	44.9941107184923
avian	2005.849	45.2639019792648
avian	2006.8	45.1802969596983
avian	2006.797	45.1802969596983
avian	2006.795	45.1802969596983
avian	2004	45.0125667609174
avian	2004.462	45.0675463399309
avian	2004.462	45.0675463399309
avian	2002.811	45.0781679629193
avian	2000	44.9497329563305
avian	2002.836	45.3688427999057
avian	2002.814	45.298138109828
avian	1979	44.9418787307571
avian	1983	45.1354534746761
avian	1988	45.0781679629193
avian	1985	45.1174483462959
avian	1980	45.1040439733019
avian	1949	44.6434181589695
avian	1949	44.6434181589695
avian	1966	45.0827423167849
avian	1965	45.0860240395946
avian	1965.441	45.0781679629193
avian	1953	44.9289025060885
avian	1979.581	44.7796370492576
avian	1979	44.7874931259329
avian	1984.579	45.0860240395946
avian	1984	45.0860240395946
avian	1988	44.6775080524786
avian	1995.581	45.010215307245
avian	1995.586	45.0938801162699
avian	1998.592	44.8739099693613
avian	2000.369	44.6303715924267
avian	2000.369	44.6303715924267
avian	2000	45.0467436562181
avian	2000	45.0512214342002
avian	2006.432	45.232991982218
avian	2006.434	44.7680432879764
avian	2001	44.8581978160107
avian	2001	44.8424856626601
avian	2001	44.763924895907
avian	2001	45.0860240395946
avian	2001	45.0484519026235
avian	2001.384	45.0860240395946
avian	2001.389	45.1095922696205
avian	2001.375	45.1095922696205
avian	2001.375	45.070311886244
avian	2001.375	45.0860240395946
avian	2001.389	45.0938801162699
avian	2001.375	45.0860240395946
avian	2001.375	45.0860240395946
avian	2001.389	45.1095922696205
avian	2001	45.0624558095687
avian	2001.375	45.070311886244
avian	2001.375	45.0624558095687
avian	2001	45.0860240395946
avian	2001	45.1095922696205
avian	2001	45.0938801162699
avian	2001.375	45.1095922696205
avian	2001.375	45.0938801162699
avian	2001.373	45.1017361929452
avian	2001.389	45.070311886244
avian	2001.389	45.0781679629193
avian	2001.389	45.0781679629193
avian	2001.375	45.1017361929452
avian	2001.373	45.1017361929452
avian	2001.373	45.1017361929452
avian	2001.373	45.1017361929452
avian	2001	45.0781679629193
avian	2001.375	45.070311886244
avian	2001.389	45.0545997328934
avian	2001.389	45.0781679629193
avian	2001.389	45.0860240395946
avian	2001.375	45.0860240395946
avian	2001.373	45.070311886244
avian	2001	45.070311886244
avian	2001.389	45.1253044229712
avian	2001	45.1114787678248
avian	2001.375	45.1253044229712
avian	2001.375	45.1174483462959
avian	2001.375	45.1174483462959
avian	2001	45.1095922696205
avian	2001	45.1017361929452
avian	2001.389	45.1174483462959
avian	2001.373	45.1095922696205
avian	2001	45.0938801162699
avian	2001	45.1174483462959
avian	2001.389	45.1174483462959
avian	2001.375	45.1331604996465
avian	2001.389	45.1253044229712
avian	2001.375	45.1017361929452
avian	2001.375	45.070311886244
avian	2001.389	45.1331604996465
avian	2001	45.1114787678248
avian	2001.381	45.1095922696205
avian	2001.389	45.1095922696205
avian	2001.389	45.1017361929452
avian	2001	45.1017361929452
avian	2001.375	45.1174483462959
avian	2001.373	45.0938801162699
avian	2001	45.0938801162699
avian	2001.378	45.025931164545
avian	2001.389	45.1095922696205
avian	2001.389	45.1174483462959
avian	2002.499	44.7089323591798
avian	2000.631	44.8424856626601
avian	2000.628	44.7325005892057
avian	2006.055	44.7796370492576
avian	2003.597	44.763924895907
avian	2005.926	45.1410165763218
avian	2005.926	44.8815165876777
avian	2004.503	45.0388875795428
avian	2004.503	45.0231754261922
avian	2004.503	45.0231754261922
avian	2004.503	45.0231754261922
avian	2004.503	45.0074632728415
avian	2004.503	45.0153193495169
avian	2004.503	45.0231754261922
avian	2006.592	45.1095922696205
avian	2006.6	45.0153193495169
avian	2007.838	45.1881530363736
avian	2007.811	45.0467436562181
avian	2004.97	44.7403566658811
avian	2008.447	44.9013548847159
avian	2007.459	44.8523606505606
avian	2006.647	44.7096260938743
avian	2006.611	44.6698488464598
avian	2006.849	44.3815810152444
avian	2006.912	44.8032052792835
avian	2006.86	44.7874931259329
avian	2006.666	44.6459824980111
avian	2007.09	44.9316360207449
avian	2009.104	44.9210464294132
avian	2012.56	44.7403566658811
avian	2012.56	44.7403566658811
avian	2012.56	44.7560688192317
avian	2012.18	45.1301527019543
avian	2012.18	45.0431205000396
avian	2011.921	44.986641521295
avian	2011.923	44.7037560898947
avian	2012.749	44.9131903527378
avian	2011.512	44.5674360182132
avian	2011.512	44.5909875961689
avian	2008.705	44.7284599458512
avian	2006.605	44.6914164104989
avian	2007.063	44.8189174326341
avian	2007.063	44.7953492026082
avian	2010	44.5422814532762
avian	2012	44.4392082940622
avian	2014.225	44.6068033624008
avian	2014.225	44.5623133741946
avian	2014.225	44.5910912090502
avian	2006.208	44.5220883534137
avian	2007.164	44.4837340876945
avian	2009.063	44.4130127298444
avian	2009.83	44.3187175860443
avian	2015.83	44.2087065849442
avian	2014.277	44.1379852270941
avian	2014.241	44.1379852270941
avian	2016.91	44.043690083294
avian	2014.255	44.1379852270941
avian	2014.255	44.1301272984441
avian	2014.255	44.1301272984441
avian	2014.255	44.1222693697941
avian	2012.858	44.1379852270941
avian	2006.69	45.0758487840116
avian	2007.063	44.7953492026082
avian	2006.93	44.9394939493949
avian	2007.841	45.2797478329393
avian	2007.841	45.2588577264514
avian	2007.934	44.9524707361144
avian	2007.858	45.4081231832823
avian	2007.858	45.0310315028675
avian	2006.095	44.8581978160107
avian	2008.388	45.0388875795428
avian	2008.388	44.7796370492576
avian	2008.404	44.7325005892057
avian	2008.415	44.5937450887946
avian	2008.377	44.7717809725823
avian	2008.388	44.7796370492576
avian	2008.388	44.7403566658811
avian	2008.377	44.7717809725823
avian	2008.377	44.7874931259329
avian	2008.385	44.7717809725823
avian	2008.385	44.763924895907
avian	2008.388	44.7796370492576
avian	2008.391	44.7246445125304
avian	2008.385	44.7717809725823
avian	2008.391	44.7482127425564
avian	2008.391	44.7953492026082
avian	2008.374	44.5989472857255
avian	2008.377	44.7717809725823
avian	2008.374	44.7953492026082
avian	2008.374	44.7953492026082
avian	2008.404	44.8346295859848
avian	2008.388	44.7953492026082
avian	2008.391	44.9760389661403
avian	2008.366	44.7926484448633
avian	2008.404	44.7874931259329
avian	2007.674	44.5675229790243
avian	2007.674	44.5753790556996
avian	2007.074	44.866053892686
avian	2007.074	44.866053892686
avian	2007.559	44.9053342760625
avian	2007.559	44.9210464294132
avian	2007.052	44.9210464294132
avian	2007.052	44.8896221227119
avian	2007.052	44.8896221227119
avian	2007.052	44.9053342760625
avian	2007.052	44.8896221227119
avian	2007.052	44.8817660460366
avian	2007.052	44.8974781993872
avian	2007.052	44.8974781993872
avian	2007.485	44.8974781993872
avian	2006.995	44.866053892686
avian	2007.597	44.9524707361144
avian	2007.589	44.9603268127897
avian	2007.589	44.9446146594391
avian	2009.381	44.6460837457774
avian	2009.381	44.6303715924267
avian	2009.381	44.6355639333962
avian	2009.381	44.6041470311027
avian	2008.678	45.0153193495169
avian	2010.622	44.6303715924267
avian	2010.611	44.6775080524786
avian	2010.611	44.6853641291539
avian	2010.6	44.6696519758033
avian	2010.499	44.6853641291539
avian	2009.992	44.763924895907
avian	2009.57	44.6302402260951
avian	2009.57	44.6302402260951
avian	2010.701	44.9838950428156
avian	2010.701	44.9838950428156
avian	2010.701	44.9838950428156
avian	2010.704	44.9760389661403
avian	2010.707	45.0388875795428
avian	2011.921	44.7560688192317
avian	2011.808	44.7742442088732
avian	2009.929	44.8766305201949
avian	2010.025	45.0074632728415
avian	2010.041	45.0860240395946
avian	2009.91	44.968182889465
avian	2010.696	44.8817660460366
avian	2009.893	44.9002043061449
avian	2009.932	44.6880402325947
avian	2008.948	44.9080622347949
avian	2008.891	45.0467436562181
avian	2008.574	44.8346295859848
avian	2008.697	44.8974781993872
avian	2008.675	44.8817660460366
avian	2010	45.1174483462959
avian	2009.027	44.8974781993872
avian	2007.945	45.041647021845
avian	2007.836	44.963067735345
avian	2007.705	45.1331604996465
avian	2007.556	44.9909356033735
avian	2009.463	44.9996071961662
avian	2009.578	44.9603268127897
avian	2008.372	44.6068033624008
avian	2008.355	44.6225155157514
avian	2008.978	44.9838950428156
avian	2008.978	44.661795899128
