family,GC
Phasianidae,44.20681551
Phasianidae,44.19898159
Phasianidae,44.22248335
Phasianidae,44.20681551
Phasianidae,44.19898159
Phasianidae,44.23031727
Phasianidae,44.23031727
Phasianidae,44.21464943
Phasianidae,44.20681551
Phasianidae,44.22248335
Phasianidae,44.23815119
Phasianidae,44.19898159
Phasianidae,44.21464943
Phasianidae,44.19898159
Phasianidae,44.20681551
Phasianidae,44.21464943
Phasianidae,44.17547983
Phasianidae,44.23031727
Phasianidae,44.23031727
Phasianidae,44.18331375
Phasianidae,44.21464943
Phasianidae,44.22248335
Phasianidae,44.18331375
Phasianidae,44.23031727
Phasianidae,44.21464943
Phasianidae,44.18331375
Phasianidae,44.23258004
Phasianidae,44.17547983
Phasianidae,44.19898159
Phasianidae,44.20681551
Phasianidae,44.15981199
Phasianidae,44.18331375
Phasianidae,44.15981199
Phasianidae,44.15981199
Phasianidae,44.17547983
Phasianidae,44.14414414
Phasianidae,44.16764591
Phasianidae,44.16764591
Phasianidae,44.18331375
Phasianidae,44.18331375
Phasianidae,44.19114767
Phasianidae,44.15981199
Phasianidae,44.19114767
Phasianidae,44.18331375
Phasianidae,44.15981199
Phasianidae,44.17547983
Phasianidae,44.15197807
Phasianidae,44.17547983
Phasianidae,44.18331375
Phasianidae,44.17547983
Phasianidae,44.17547983
Phasianidae,44.17547983
Phasianidae,44.16764591
Phasianidae,44.16764591
Phasianidae,44.16764591
Phasianidae,44.18331375
Phasianidae,44.18331375
Phasianidae,44.17547983
Phasianidae,44.18331375
Phasianidae,44.17547983
Phasianidae,44.16764591
Phasianidae,44.18331375
Phasianidae,44.16764591
Phasianidae,44.18331375
Phasianidae,44.18331375
Phasianidae,44.17547983
Phasianidae,44.18331375
Phasianidae,44.18331375
Phasianidae,44.18331375
Phasianidae,44.19898159
Phasianidae,44.19898159
Phasianidae,44.17547983
Phasianidae,44.15981199
Phasianidae,44.15981199
Phasianidae,44.17547983
Phasianidae,44.17547983
Phasianidae,44.17547983
Phasianidae,44.19898159
Phasianidae,44.18331375
Phasianidae,44.20681551
Phasianidae,44.15981199
Phasianidae,44.14414414
Phasianidae,44.15981199
Phasianidae,44.19898159
Phasianidae,44.22248335
Phasianidae,44.16764591
Phasianidae,44.16764591
Phasianidae,44.19898159
Phasianidae,44.19114767
Phasianidae,44.19898159
Phasianidae,44.19114767
Phasianidae,44.20681551
Phasianidae,44.16764591
Phasianidae,44.20681551
Phasianidae,44.19114767
Phasianidae,44.18331375
Phasianidae,44.20681551
Phasianidae,44.19898159
Phasianidae,44.19898159
Phasianidae,44.15981199
Phasianidae,44.19898159
Phasianidae,44.15197807
Phasianidae,44.16673196
Phasianidae,44.24213762
Phasianidae,43.98246026
Phasianidae,44.02161146
Phasianidae,44.0294417
Phasianidae,44.55430006
Phasianidae,44.54645323
Phasianidae,44.46798493
Phasianidae,44.4601381
Phasianidae,44.49152542
Phasianidae,44.42090395
Phasianidae,44.49152542
Phasianidae,44.53075957
Phasianidae,44.59353421
Phasianidae,44.59353421
Phasianidae,44.53075957
Phasianidae,44.4601381
Phasianidae,44.51506591
Phasianidae,44.47583176
Phasianidae,44.43659761
Phasianidae,44.48367859
Phasianidae,44.50721908
Phasianidae,44.49937225
Phasianidae,44.5867379
Phasianidae,44.52291274
Phasianidae,44.5342541
Phasianidae,44.50721908
Phasianidae,44.49152542
Phasianidae,44.5386064
Phasianidae,44.55430006
Phasianidae,44.51506591
Phasianidae,44.56999372
Phasianidae,44.54645323
Phasianidae,44.59353421
Phasianidae,44.56999372
Phasianidae,44.60138104
Phasianidae,44.51855921
Phasianidae,44.54994899
Phasianidae,44.48367859
Phasianidae,44.49152542
Phasianidae,44.49152542
Phasianidae,44.57784055
Phasianidae,44.53075957
Phasianidae,44.40433213
Phasianidae,44.4052103
Phasianidae,44.53774918
Phasianidae,44.36945774
Phasianidae,44.31452562
Phasianidae,44.64846202
Phasianidae,44.37132785
Phasianidae,44.50721908
Phasianidae,44.65196579
Phasianidae,44.64846202
Phasianidae,44.57784055
Phasianidae,44.60922787
Phasianidae,44.63276836
Phasianidae,44.6170747
Phasianidae,44.56999372
Phasianidae,44.60488111
Phasianidae,44.49937225
Phasianidae,44.56564388
Phasianidae,44.56999372
Phasianidae,44.67550812
Phasianidae,44.67200251
Phasianidae,44.78970496
Phasianidae,44.64411834
Phasianidae,44.69905046
Phasianidae,44.7068979
Phasianidae,44.5342541
Phasianidae,44.58568738
Phasianidae,44.51071176
Phasianidae,44.6118829
Phasianidae,44.57784055
Phasianidae,44.56999372
Phasianidae,44.57698948
Phasianidae,44.57784055
Phasianidae,44.56214689
Phasianidae,44.59353421
Phasianidae,44.55430006
Phasianidae,44.53075957
Phasianidae,44.63010905
Phasianidae,44.56214689
Phasianidae,44.68769617
Phasianidae,44.65630885
Phasianidae,44.46798493
Phasianidae,44.44008475
Phasianidae,44.60138104
Phasianidae,44.326742
Phasianidae,44.33458883
Phasianidae,44.35376285
Phasianidae,44.38166981
Phasianidae,44.36597615
Phasianidae,44.51855921
Phasianidae,44.49937225
Phasianidae,44.620576
Phasianidae,44.57349133
Phasianidae,44.60138104
Phasianidae,44.46887022
Phasianidae,44.53075957
Phasianidae,44.56214689
Phasianidae,44.57784055
Phasianidae,44.59353421
Phasianidae,44.54210155
Phasianidae,44.60138104
Phasianidae,44.56999372
Phasianidae,44.49937225
Phasianidae,44.50721908
Phasianidae,44.52291274
Phasianidae,44.57784055
Phasianidae,44.59268561
Phasianidae,44.57784055
Phasianidae,44.57784055
Phasianidae,44.43138177
Phasianidae,44.41049745
Phasianidae,44.37906959
Phasianidae,44.38691457
Phasianidae,44.44967443
Phasianidae,44.30061975
Phasianidae,44.33199969
Phasianidae,44.36337962
Phasianidae,44.31711146
Phasianidae,44.34768965
Phasianidae,44.30846474
Phasianidae,44.3197866
Phasianidae,44.34768965
Phasianidae,44.29277477
Phasianidae,44.26139484
Phasianidae,44.3040954
Phasianidae,44.29277477
Phasianidae,44.23785989
Phasianidae,44.20647996
Phasianidae,44.24570487
Phasianidae,44.40260453
Phasianidae,44.48893076
Phasianidae,44.40260453
Phasianidae,44.40260453
Phasianidae,44.45751942
Phasianidae,44.44531618
Phasianidae,44.42613948
Phasianidae,44.48105437
Phasianidae,44.4653644
Phasianidae,44.44182945
Phasianidae,44.53596925
Phasianidae,44.5410401
Phasianidae,44.73209383
Phasianidae,44.80269867
Phasianidae,44.63502506
Phasianidae,44.57236842
Phasianidae,44.59586466
Phasianidae,44.10196078
Phasianidae,44.06859291
Phasianidae,44.09208363
Phasianidae,44.06076267
Phasianidae,44.09208363
Phasianidae,44.06859291
Phasianidae,44.20953723
Phasianidae,44.17100489
Phasianidae,44.17100489
Phasianidae,44.07564344
Phasianidae,44.1698054
Phasianidae,44.07564344
Phasianidae,44.09566517
Phasianidae,44.12272442
Phasianidae,44.46548323
Phasianidae,44.80473373
Phasianidae,43.86047608
Phasianidae,44.58097038
Phasianidae,44.66103701
Phasianidae,44.66761185
Phasianidae,44.68336484
Phasianidae,44.57309389
Phasianidae,44.55734089
Phasianidae,44.62822936
Phasianidae,44.61247637
Phasianidae,44.53038674
Phasianidae,44.54983796
Phasianidae,44.79630808
Phasianidae,44.51546717
Phasianidae,44.2568371
Phasianidae,44.25803403
Phasianidae,44.38405797
Phasianidae,44.47157033
Phasianidae,44.48113208
Phasianidae,44.56530307
Phasianidae,44.07259015
Phasianidae,44.40978887
Phasianidae,44.55128205
Phasianidae,44.54681471
Phasianidae,44.37618147
Phasianidae,44.37618147
Phasianidae,44.26591052
Phasianidae,44.26591052
Phasianidae,44.26591052
Phasianidae,44.26591052
Phasianidae,44.26591052
Phasianidae,44.26591052
Phasianidae,44.26591052
Phasianidae,44.26591052
Phasianidae,44.26591052
Phasianidae,44.26591052
Phasianidae,44.26591052
Phasianidae,44.26591052
Phasianidae,44.25803403
Phasianidae,44.25803403
Phasianidae,44.02961563
Phasianidae,44.01732966
Phasianidae,43.99023314
Phasianidae,43.99023314
Phasianidae,43.99023314
Phasianidae,43.99023314
Phasianidae,44.06112161
Phasianidae,44.06112161
Phasianidae,44.06112161
Phasianidae,44.06112161
Phasianidae,44.06112161
Phasianidae,44.06112161
Phasianidae,44.17139256
Phasianidae,44.0926276
Phasianidae,44.0926276
Phasianidae,44.09517057
Phasianidae,44.1005041
Phasianidae,44.0926276
Phasianidae,44.0926276
Phasianidae,44.0926276
Phasianidae,44.0926276
Phasianidae,44.0926276
Phasianidae,44.0926276
Phasianidae,44.0926276
Phasianidae,44.0926276
Phasianidae,44.0926276
Phasianidae,44.09169686
Phasianidae,44.19502205
Phasianidae,44.11625709
Phasianidae,44.12413359
Phasianidae,44.12413359
Phasianidae,44.11625709
Phasianidae,44.13201008
Phasianidae,44.13201008
Phasianidae,44.07246948
Phasianidae,44.0847511
Phasianidae,44.07687461
Phasianidae,44.06112161
Phasianidae,44.05324512
Phasianidae,44.05324512
Phasianidae,44.03749212
Phasianidae,44.06112161
Phasianidae,44.04536862
Phasianidae,44.05324512
Phasianidae,44.05324512
Phasianidae,44.05324512
Phasianidae,44.03749212
Phasianidae,44.05324512
Phasianidae,44.17139256
Phasianidae,44.15563957
Phasianidae,44.16351607
Phasianidae,44.17139256
Phasianidae,44.17926906
Phasianidae,44.17139256
Phasianidae,44.17139256
Phasianidae,44.17139256
Phasianidae,44.17139256
Phasianidae,44.17139256
Phasianidae,44.16351607
Phasianidae,44.17926906
Phasianidae,44.17139256
Phasianidae,44.17139256
Phasianidae,44.16351607
Phasianidae,44.24757855
Phasianidae,44.0847511
Phasianidae,44.1924561
Phasianidae,44.76881805
Phasianidae,44.71794872
Phasianidae,44.70922434
Phasianidae,44.71005917
Phasianidae,44.69428008
Phasianidae,44.64723078
Phasianidae,44.63103122
Phasianidae,44.16686307
Phasianidae,44.33330708
Phasianidae,44.33419954
Phasianidae,44.10583511
Phasianidae,44.23182928
Phasianidae,44.20820537
Phasianidae,44.59650779
Phasianidae,44.55468935
Phasianidae,44.26654109
Phasianidae,44.48654195
Phasianidae,44.46815236
Phasianidae,44.64971209
Phasianidae,44.43654742
Phasianidae,44.42075338
Phasianidae,44.48168542
Phasianidae,44.52347084
Phasianidae,44.52877925
Phasianidae,44.60397224
Phasianidae,44.61817895
Phasianidae,44.51551765
Phasianidae,44.57079681
Phasianidae,44.48918364
Phasianidae,44.3286763
Phasianidae,44.52600837
Phasianidae,44.37332069
Phasianidae,44.51566952
Phasianidae,44.65751263
Phasianidae,44.61805556
Phasianidae,44.63383838
Phasianidae,44.72736008
Phasianidae,44.47077409
Phasianidae,44.57391994
Phasianidae,44.50319627
Phasianidae,44.48918364
Phasianidae,44.48918364
Phasianidae,44.74784942
Phasianidae,44.86055147
Phasianidae,44.55492424
Phasianidae,44.60227273
Phasianidae,44.54703283
Phasianidae,44.56686627
Phasianidae,44.62237094
Phasianidae,44.60936877
Phasianidae,44.79166667
Phasianidae,44.79166667
Phasianidae,44.71191792
Phasianidae,44.68907828
Phasianidae,44.70486111
Phasianidae,44.5505485
Phasianidae,44.68907828
Phasianidae,44.60227273
Phasianidae,44.73642677
Phasianidae,44.73642677
Phasianidae,44.74431818
Phasianidae,44.92501973
Phasianidae,44.4207702
Phasianidae,44.58382643
Phasianidae,44.55226824
Phasianidae,44.54000316
Phasianidae,44.52595047
Phasianidae,44.52595047
Phasianidae,44.53383814
Phasianidae,44.35782345
Phasianidae,44.31845027
Phasianidae,44.52335859
Phasianidae,44.38144736
Phasianidae,44.14776307
Phasianidae,44.21077505
Phasianidae,44.23001182
Phasianidae,44.23001182
Phasianidae,44.3131695
Phasianidae,44.3131695
Phasianidae,44.3131695
Phasianidae,44.32364295
Phasianidae,44.321046
Phasianidae,44.13201008
Phasianidae,44.28954001
Phasianidae,44.25015753
Phasianidae,44.26553003
Phasianidae,44.24185019
Phasianidae,44.22606362
Phasianidae,44.32078301
Phasianidae,44.21027705
Phasianidae,44.19008525
Phasianidae,44.18567932
Phasianidae,44.2339569
Phasianidae,44.24974347
Phasianidae,44.26553003
Phasianidae,44.33399602
Phasianidae,44.38131313
Phasianidae,44.34446286
Phasianidae,44.32078301
Phasianidae,44.53390165
Phasianidae,44.46811869
Phasianidae,44.53125
Phasianidae,44.68118687
Phasianidae,44.59438131
Phasianidae,44.65751263
Phasianidae,44.5102218
Phasianidae,44.29800331
Phasianidae,44.43655303
Phasianidae,44.56804734
Phasianidae,44.63905325
Phasianidae,44.63383838
Phasianidae,44.35281181
Phasianidae,44.59770115
Phasianidae,44.95506858
Phasianidae,44.94183714
Phasianidae,44.80217844
Phasianidae,44.86658702
Phasianidae,44.77647621
Phasianidae,44.9655283
Phasianidae,44.79340154
Phasianidae,44.87300836
Phasianidae,44.70960095
Phasianidae,44.86209614
Phasianidae,44.65558195
Phasianidae,44.81819638
Phasianidae,44.88930758
Phasianidae,44.89171375
Phasianidae,44.56214689
Phasianidae,44.19937206
Phasianidae,44.50200141
Phasianidae,44.54645323
Phasianidae,44.20375167
Phasianidae,44.58048819
Phasianidae,45.15622547
Phasianidae,45.14483083
Phasianidae,45.19623234
Phasianidae,45.06710619
Phasianidae,45.08280355
Phasianidae,45.0985009
Phasianidae,44.95801617
Phasianidae,44.9477899
Phasianidae,44.70338983
Phasianidae,44.73477715
Phasianidae,44.75831764
Phasianidae,44.78185813
Phasianidae,44.31067044
Phasianidae,44.32640856
Phasianidae,43.82278879
Phasianidae,43.83065785
Phasianidae,43.37899543
Phasianidae,43.36324988
Phasianidae,43.27664935
Phasianidae,43.27664935
Phasianidae,43.30026767
Phasianidae,43.33175878
Phasianidae,43.323886
Phasianidae,43.36324988
Phasianidae,43.2643099
Phasianidae,43.38686821
Phasianidae,43.39563126
Phasianidae,43.53645095
Phasianidae,44.18201858
Phasianidae,44.01669028
Phasianidae,44.25287356
Phasianidae,44.18989136
Phasianidae,44.05605416
Phasianidae,43.599463
Phasianidae,43.72539758
Phasianidae,43.73175542
Phasianidae,43.70019724
Phasianidae,43.67816092
Phasianidae,43.67997475
Phasianidae,43.69177325
Phasianidae,43.67752623
Phasianidae,43.69031647
Phasianidae,44.34727803
Phasianidae,43.93796253
Phasianidae,44.24500079
Phasianidae,44.33160132
Phasianidae,44.20837268
Phasianidae,44.19776413
Phasianidae,44.26861912
Phasianidae,44.24500079
Phasianidae,44.13755115
Phasianidae,44.35001574
Phasianidae,44.16195857
Phasianidae,44.20903955
Phasianidae,44.12690915
Phasianidae,43.90147938
Phasianidae,44.04030861
Phasianidae,44.10329082
Phasianidae,44.44444444
Phasianidae,44.07609125
Phasianidae,44.82379719
Phasianidae,45.22407974
Phasianidae,43.39474099
Phasianidae,43.46814316
Phasianidae,43.52439907
Phasianidae,43.4236616
Phasianidae,43.33252368
Phasianidae,43.40589998
Phasianidae,43.41048654
Phasianidae,43.70965202
Phasianidae,43.69358763
Phasianidae,44.84734322
Phasianidae,44.06926407
Phasianidae,44.06926407
Phasianidae,43.9376034
Phasianidae,44.14797324
Phasianidae,43.9376034
Phasianidae,44.14797324
Phasianidae,44.56214689
Phasianidae,44.56214689
Phasianidae,43.9905549
Phasianidae,43.9905549
Phasianidae,44.29752066
Phasianidae,44.04565132
Phasianidae,44.14010232
Phasianidae,43.80952381
Phasianidae,43.90647142
Phasianidae,43.90647142
Phasianidae,44.12690915
Phasianidae,44.35261708
Phasianidae,43.77804014
Phasianidae,44.4077135
Phasianidae,44.43132625
Phasianidae,43.9682277
Phasianidae,43.93545848
Phasianidae,43.97481307
Phasianidae,44.03496338
Phasianidae,43.9433294
Phasianidae,44.20943411
Phasianidae,44.27366596
Phasianidae,44.24771797
Phasianidae,44.22894986
Phasianidae,43.40187505
Phasianidae,44.16607579
Phasianidae,44.21077505
Phasianidae,44.07407407
Phasianidae,43.92471848
Phasianidae,43.87498032
Phasianidae,43.8961039
Phasianidae,43.8961039
Phasianidae,43.8961039
Phasianidae,43.8961039
Phasianidae,43.90647142
Phasianidae,43.86462023
Phasianidae,43.88036206
Phasianidae,43.87249115
Phasianidae,43.96945363
Phasianidae,44.10074774
Phasianidae,44.10074774
Phasianidae,43.9143442
Phasianidae,43.9143442
Phasianidae,44.16508539
Phasianidae,44.14010232
Phasianidae,44.16461428
Phasianidae,43.91184573
Phasianidae,44.10583511
Phasianidae,44.12945901
Phasianidae,43.57581483
Phasianidae,43.92758756
Phasianidae,43.8961039
Phasianidae,43.91184573
Phasianidae,43.91971665
Phasianidae,44.06139315
Phasianidae,43.88285309
Phasianidae,44.00094473
Phasianidae,44.27851409
Phasianidae,44.04818139
Phasianidae,43.83313656
Phasianidae,44.14010232
Phasianidae,43.78003624
Phasianidae,43.76427952
Phasianidae,43.78003624
Phasianidae,44.17945691
Phasianidae,44.0850059
Phasianidae,44.20306966
Phasianidae,44.20306966
Phasianidae,44.45490935
Phasianidae,44.56479083
Phasianidae,44.38427125
Phasianidae,44.46275803
Phasianidae,44.17613636
Phasianidae,43.8052399
Phasianidae,43.72632576
Phasianidae,43.83680556
Phasianidae,43.75789141
Phasianidae,43.79734848
Phasianidae,44.64327761
Phasianidae,44.64327761
Phasianidae,44.44444444
Phasianidae,44.45232467
Phasianidae,44.46020489
Phasianidae,44.36803415
Phasianidae,44.37593866
Phasianidae,44.37593866
Phasianidae,44.48384555
Phasianidae,44.27107959
Phasianidae,44.31048069
Phasianidae,44.35776202
Phasianidae,44.27317999
Phasianidae,44.46020489
Phasianidae,44.11764706
Phasianidae,44.1842126
Phasianidae,44.16331678
Phasianidae,44.26578387
Phasianidae,44.52330258
Phasianidae,44.49436431
Phasianidae,44.20529801
Phasianidae,44.65615934
Phasianidae,44.72064394
Phasianidae,44.75987698
Phasianidae,44.95722471
Phasianidae,44.55983384
Phasianidae,44.58498024
Phasianidae,43.89877422
Phasianidae,43.88546116
Phasianidae,44.53063163
Phasianidae,44.21510478
Phasianidae,44.14393041
Phasianidae,44.17556346
Phasianidae,44.23092131
Phasianidae,44.09648082
Phasianidae,44.21510478
Phasianidae,44.15974694
Phasianidae,44.50771056
Phasianidae,44.49980229
Phasianidae,44.49189403
Phasianidae,44.84734322
Phasianidae,45.25333966
Phasianidae,45.08280355
Phasianidae,45.04080352
Phasianidae,44.99724908
Phasianidae,44.97366973
Phasianidae,45.01572327
Phasianidae,45.00629129
Phasianidae,45.01726303
Phasianidae,44.83407861
Phasianidae,44.68502393
Phasianidae,44.45751942
Phasianidae,44.45751942
Phasianidae,44.48889935
Phasianidae,44.52027928
Phasianidae,44.48889935
Phasianidae,44.52027928
Phasianidae,44.48105437
Phasianidae,44.44182945
Phasianidae,44.58303915
Phasianidae,44.48105437
Phasianidae,44.40781728
Phasianidae,44.66933396
Phasianidae,44.59872911
Phasianidae,44.59088413
Phasianidae,44.54381423
Phasianidae,44.61441908
Phasianidae,44.59872911
Phasianidae,44.59872911
Phasianidae,44.59872911
Phasianidae,45.20946318
Phasianidae,45.22518274
Phasianidae,45.22518274
Phasianidae,45.22518274
Phasianidae,45.23304252
Phasianidae,45.22518274
Phasianidae,45.2409023
Phasianidae,45.20946318
Phasianidae,45.25662187
Phasianidae,45.22518274
Phasianidae,45.19374361
Phasianidae,45.18588383
Phasianidae,45.19374361
Phasianidae,45.24876208
Phasianidae,45.23304252
Phasianidae,45.17016427
Phasianidae,45.16230449
Phasianidae,45.17016427
Phasianidae,45.23921569
Phasianidae,45.23921569
Phasianidae,45.2016034
Phasianidae,45.22518274
Phasianidae,45.24876208
Phasianidae,45.19374361
Phasianidae,45.21732296
Phasianidae,45.2016034
Phasianidae,45.17802405
Phasianidae,45.18588383
Phasianidae,45.20946318
Phasianidae,45.20946318
Phasianidae,45.2016034
Phasianidae,45.18588383
Phasianidae,45.2016034
Phasianidae,45.21732296
Phasianidae,45.24876208
Phasianidae,45.28719286
Phasianidae,45.26349056
Phasianidae,45.14380009
Phasianidae,45.15165802
Phasianidae,45.14380009
Phasianidae,45.10404397
Phasianidae,45.10404397
Phasianidae,45.08833922
Phasianidae,45.14380009
Phasianidae,45.15165802
Phasianidae,45.15165802
Phasianidae,45.12080326
Phasianidae,45.14380009
Phasianidae,45.03654798
Phasianidae,45.26017922
Phasianidae,45.25662187
Phasianidae,45.26448165
Phasianidae,45.22518274
Phasianidae,45.20946318
Phasianidae,44.82512491
Phasianidae,44.81719407
Phasianidae,45.20580538
Phasianidae,45.23809524
Phasianidae,45.19094767
Phasianidae,45.21452145
Phasianidae,45.24425625
Phasianidae,45.24425625
Phasianidae,45.24425625
Phasianidae,45.22857367
Phasianidae,45.24425625
Phasianidae,45.24425625
Phasianidae,45.24425625
Phasianidae,45.24425625
Phasianidae,45.24425625
Phasianidae,45.24425625
Phasianidae,45.21452145
Phasianidae,45.15951595
Phasianidae,45.06522081
Phasianidae,45.07584689
Phasianidae,44.92651104
Phasianidae,45.14582187
Phasianidae,45.16230449
Phasianidae,44.92205952
Phasianidae,44.54138175
Phasianidae,44.59726504
Phasianidae,44.33641609
Phasianidae,44.52612442
Phasianidae,44.49450636
Phasianidae,44.44268775
Phasianidae,44.46026097
Phasianidae,44.48660185
Phasianidae,44.47869734
Phasianidae,44.41897233
Phasianidae,44.47695106
Phasianidae,44.4549838
Phasianidae,44.4549838
Phasianidae,44.41106719
Phasianidae,44.40755671
Phasianidae,44.3996522
Phasianidae,44.3996522
Phasianidae,44.51031539
Phasianidae,44.36803415
Phasianidae,44.2810845
Phasianidae,44.23365742
Phasianidae,44.38380003
Phasianidae,44.39174769
Phasianidae,44.41457823
Phasianidae,44.42687747
Phasianidae,44.43127026
Phasianidae,44.42336574
Phasianidae,44.38384317
Phasianidae,44.40755671
Phasianidae,44.40755671
Phasianidae,44.40755671
Phasianidae,44.44268775
Phasianidae,44.44707928
Phasianidae,44.44707928
Phasianidae,44.40667246
Phasianidae,44.37593866
Phasianidae,44.62888309
Phasianidae,44.65259663
Phasianidae,44.62888309
Phasianidae,44.60079051
Phasianidae,44.5735515
Phasianidae,44.57974223
Phasianidae,44.56916996
Phasianidae,44.5735515
Phasianidae,44.60346327
Phasianidae,44.61307407
Phasianidae,44.63241107
Phasianidae,44.63241107
Phasianidae,44.66403162
Phasianidae,44.67631017
Phasianidae,44.6921192
Phasianidae,44.64469212
Phasianidae,44.69481341
Phasianidae,44.70002371
Phasianidae,44.70792823
Phasianidae,44.64384536
Phasianidae,44.65965689
Phasianidae,44.53402893
Phasianidae,44.50949367
Phasianidae,44.54983796
Phasianidae,44.54983796
Phasianidae,44.59726504
Phasianidae,44.58498024
Phasianidae,44.58936052
Phasianidae,44.58936052
Phasianidae,44.58145601
Phasianidae,44.58326744
Phasianidae,44.62718431
Phasianidae,44.66671938
Phasianidae,44.67631017
Phasianidae,44.58936052
Phasianidae,44.58498024
Phasianidae,44.55249842
Phasianidae,44.59726504
Phasianidae,44.54983796
Phasianidae,44.21844084
Phasianidae,44.54545455
Phasianidae,44.34432061
Phasianidae,44.36803415
Phasianidae,44.36803415
Phasianidae,44.43917477
Phasianidae,44.59883812
Phasianidae,44.68268929
Phasianidae,45.04907735
Phasianidae,45.08048685
Phasianidae,44.8083569
Phasianidae,44.63024023
Phasianidae,44.76734953
Phasianidae,44.96289278
Phasianidae,44.94426127
Phasianidae,44.84005345
Phasianidae,44.95247074
Phasianidae,45.0310315
Phasianidae,45.08879459
Phasianidae,45.08879459
Phasianidae,45.08879459
Phasianidae,45.11236838
Phasianidae,45.10173619
Phasianidae,45.1331605
Phasianidae,45.14887265
Phasianidae,45.16458481
Phasianidae,45.07816796
Phasianidae,45.07816796
Phasianidae,45.06245581
Phasianidae,45.07816796
Phasianidae,45.22743342
Phasianidae,45.22743342
Phasianidae,45.2667138
Phasianidae,45.12482336
Phasianidae,45.12051503
Phasianidae,45.10912231
Phasianidae,45.09188001
Phasianidae,45.10404397
Phasianidae,45.08833922
Phasianidae,45.08557073
Phasianidae,45.08602404
Phasianidae,45.10715411
Phasianidae,45.09696161
Phasianidae,45.1060487
Phasianidae,45.11189635
Phasianidae,45.12252592
Phasianidae,45.12051503
Phasianidae,45.1331605
Phasianidae,45.09156645
Phasianidae,45.11236838
Phasianidae,45.2932283
Phasianidae,45.18029696
Phasianidae,45.18815304
Phasianidae,45.1904201
Phasianidae,45.19827248
Phasianidae,45.01178319
Phasianidae,45.12530442
Phasianidae,45.10173619
Phasianidae,45.10173619
Phasianidae,45.07816796
Phasianidae,45.3088166
Phasianidae,44.600644
Phasianidae,44.6171967
Phasianidae,44.99724908
Phasianidae,45.28016555
Phasianidae,45.22680575
Phasianidae,45.1951952
Phasianidae,45.25051367
Phasianidae,45.27129312
Phasianidae,45.33045977
Phasianidae,45.31673847
Phasianidae,45.256917
Phasianidae,45.25408994
Phasianidae,45.26098355
Phasianidae,45.26215292
Phasianidae,45.20634921
Phasianidae,45.23714309
Phasianidae,45.21890311
Phasianidae,45.24618668
Phasianidae,45.28885015
Phasianidae,45.10826616
Phasianidae,45.11183119
Phasianidae,45.17439083
Phasianidae,45.09602466
Phasianidae,45.09246088
Phasianidae,45.05294768
Phasianidae,45.06085032
Phasianidae,45.12156364
Phasianidae,45.03714241
Phasianidae,45.15134751
Phasianidae,45.17411353
Phasianidae,45.17439083
Phasianidae,45.22465209
Phasianidae,45.24261103
Phasianidae,45.25051367
Phasianidae,45.27256903
Phasianidae,45.22680575
Phasianidae,45.256917
Phasianidae,45.2565727
Phasianidae,45.26631895
Phasianidae,45.26864475
Phasianidae,45.23182507
Phasianidae,45.2528626
Phasianidae,45.27193331
Phasianidae,45.24976288
Phasianidae,45.26156782
Phasianidae,45.34623381
Phasianidae,45.23753063
Phasianidae,45.2604949
Phasianidae,45.21221737
Phasianidae,45.28541899
Phasianidae,45.30179965
Phasianidae,45.20233955
Phasianidae,45.23188749
Phasianidae,45.26833916
Phasianidae,45.00981547
Phasianidae,45.02552022
Phasianidae,45.02552022
Phasianidae,45.03930818
Phasianidae,44.81106136
Phasianidae,45.10873863
Phasianidae,45.1370783
Phasianidae,45.1370783
Phasianidae,45.07710558
Phasianidae,45.07710558
Phasianidae,45.15132309
Phasianidae,45.12127676
Phasianidae,45.1370783
Phasianidae,45.18448289
Phasianidae,45.04632929
Phasianidae,45.01307138
Phasianidae,44.98574144
Phasianidae,44.98930524
Phasianidae,44.99366286
Phasianidae,45.00158428
Phasianidae,44.93479644
Phasianidae,45.01505785
Phasianidae,44.89373557
Phasianidae,44.97806143
Phasianidae,44.91169716
Phasianidae,44.91961669
Phasianidae,44.98889946
Phasianidae,44.87994912
Phasianidae,44.89747068
Phasianidae,44.87920792
Phasianidae,44.87758498
Phasianidae,45.03049022
Phasianidae,44.97455471
Phasianidae,44.95741463
Phasianidae,44.92395891
Phasianidae,45.10037293
Phasianidae,45.19774011
Phasianidae,45.16282386
Phasianidae,45.10728602
Phasianidae,45.21335223
Phasianidae,45.16868136
Phasianidae,45.1370783
Phasianidae,45.12840774
Phasianidae,45.13274336
Phasianidae,45.1370783
Phasianidae,45.15287983
Phasianidae,45.12127676
Phasianidae,45.1370783
Phasianidae,45.14497906
Phasianidae,45.16716844
Phasianidae,45.16129032
Phasianidae,45.09447387
Phasianidae,45.07722772
Phasianidae,45.06363133
Phasianidae,45.07086864
Phasianidae,45.07287706
Phasianidae,45.05494505
Phasianidae,45.05459472
Phasianidae,45.06128905
Phasianidae,45.03991779
Phasianidae,45.07644775
Phasianidae,45.06730008
Phasianidae,45.09353202
Phasianidae,45.08313539
Phasianidae,45.11170971
Phasianidae,45.0843698
Phasianidae,45.11266265
Phasianidae,45.07164912
Phasianidae,45.05572682
Phasianidae,45.1031746
Phasianidae,45.0785839
Phasianidae,45.0857911
Phasianidae,45.10719089
Phasianidae,45.10671937
Phasianidae,45.07944036
Phasianidae,45.0513834
Phasianidae,45.05572682
Phasianidae,45.06363133
