Group,GenomicGC,Label
AvH5,44.83706321,Av
AvH5,44.55702168,Av
AvH5,44.55352234,Av
AvH5,44.56223007,Av
AvH5,44.56223007,Av
AvH5,44.56223007,Av
AvH5,44.56223007,Av
AvH5,44.56223007,Av
AvH5,44.56223007,Av
AvH5,44.56223007,Av
AvH5,44.55702168,Av
AvH5,44.50726345,Av
AvH5,44.6233603,Av
AvH5,44.69572046,Av
AvH5,44.5543777,Av
AvH5,44.6171967,Av
AvH5,44.57793483,Av
AvH5,44.59629281,Av
AvH5,44.82243872,Av
AvH5,44.80402168,Av
AvH5,44.57008245,Av
AvH5,44.56223007,Av
AvH5,44.72712996,Av
AvH5,44.92343934,Av
AvH5,44.89202984,Av
AvH5,44.97055359,Av
AvH5,44.91558697,Av
AvH5,44.90773459,Av
AvH5,44.73498233,Av
AvH5,44.64075383,Av
AvH5,44.69572046,Av
AvH5,44.90773459,Av
AvH5,44.92343934,Av
AvH5,44.90773459,Av
AvH5,44.53082057,Av
AvH5,44.56223007,Av
AvH5,44.89555521,Av
AvH5,44.50726345,Av
AvH5,44.38947782,Av
AvH5,44.25598744,Av
AvH5,44.77424421,Av
AvH5,44.67216333,Av
AvH5,44.60934433,Av
AvH5,44.8029518,Av
AvH5,44.7327044,Av
AvH5,44.71927758,Av
AvH5,44.31880644,Av
AvH5,44.84843725,Av
AvH5,44.53431757,Av
AvH5,44.70874549,Av
AvH5,44.71142521,Av
AvH5,45.00981547,Av
AvH5,44.55734089,Av
AvH5,44.97055359,Av
AvH5,45.10404397,Av
AvH5,44.78209658,Av
AvH5,44.99411072,Av
AvH5,45.00431677,Av
AvH5,44.79780133,Av
AvH5,44.6800157,Av
AvH5,44.93914409,Av
AvH5,44.68786808,Av
AvH5,44.66431095,Av
AvH5,44.74283471,Av
AvH5,45.10127179,Av
AvH5,45.08756774,Av
AvH5,45.0846921,Av
AvH5,45.10912231,Av
AvH5,45.01335009,Av
AvH5,44.98468306,Av
AvH5,45.03690906,Av
AvH5,44.69572046,Av
AvH5,45.10404397,Av
AvH5,45.24538673,Av
AvH5,44.75853946,Av
AvH5,44.75853946,Av
AvH5,44.71659601,Av
AvH5,44.71659601,Av
AvH5,44.91285916,Av
AvH5,44.91285916,Av
AvH5,45.02552022,Av
AvH5,44.76908577,Av
AvH5,45.06675093,Av
AvH5,44.75853946,Av
AvH5,44.53082057,Av
AvH5,44.98625834,Av
AvH5,45.00981547,Av
AvH5,44.73498233,Av
AvH5,44.79805123,Av
AvH5,44.81376709,Av
AvH5,45.01335009,Av
AvH5,45.02905607,Av
AvH5,45.02552022,Av
AvH5,45.01766784,Av
AvH5,44.83706321,Av
AvH5,44.63290145,Av
AvH5,45.00196309,Av
AvH5,44.77424421,Av
AvH5,44.72630174,Av
AvH5,44.84058426,Av
AvH5,44.6171967,Av
AvH5,44.92343934,Av
AvH5,44.89202984,Av
AvH5,44.68786808,Av
AvH5,44.96623213,Av
AvH5,44.96270122,Av
AvH5,44.89988221,Av
AvH5,44.68786808,Av
AvH5,44.90773459,Av
AvH5,44.94699647,Av
AvH5,44.74283471,Av
AvH5,44.76639183,Av
AvH5,44.84491559,Av
AvH5,44.88145706,Av
AvH5,44.81865285,Av
AvH5,44.94699647,Av
AvH5,44.94699647,Av
AvH5,44.93914409,Av
AvH5,44.82704403,Av
AvH5,44.7740113,Av
AvH5,44.66148898,Av
AvH5,44.69304443,Av
AvH5,44.20515275,Av
AvH5,44.29594272,Av
AvH5,44.59650779,Av
AvH5,44.533459,Av
AvH5,44.5648759,Av
AvH5,44.533459,Av
AvH5,44.65618549,Av
AvH5,44.65127238,Av
AvH5,44.42349984,Av
AvH5,44.75958517,Av
AvH5,44.70625196,Av
AvH5,44.83191957,Av
AvH5,44.63556393,Av
AvH5,44.65212876,Av
AvH5,44.75689262,Av
AvH5,44.43920829,Av
AvH5,44.41564562,Av
AvH5,44.45491675,Av
AvH5,44.38422872,Av
AvH5,44.49418787,Av
AvH5,44.38422872,Av
AvH5,44.43644508,Av
AvH5,44.59459459,Av
AvH5,44.57070707,Av
AvH5,44.59019,Av
AvH5,44.72473425,Av
AvH5,44.69189017,Av
AvH5,44.37822805,Av
AvH5,44.40227704,Av
AvH5,44.58864244,Av
AvH5,44.66587584,Av
AvH5,44.67321044,Av
AvH5,44.71955128,Av
AvH5,44.68357469,Av
AvH5,44.57475666,Av
AvH5,44.60172745,Av
AvH5,44.66491354,Av
AvH5,44.62594697,Av
AvH5,44.68153121,Av
AvH5,44.45491675,Av
AvH5,44.51827243,Av
AvH5,44.67542812,Av
AvH5,44.61016414,Av
AvH5,44.51546717,Av
AvH5,44.65393795,Av
AvH5,44.5982498,Av
AvH5,44.57475666,Av
AvH5,44.61772233,Av
AvH5,44.60443165,Av
AvH5,44.62494028,Av
AvH5,44.63615305,Av
AvH5,44.58791647,Av
AvH5,44.72442205,Av
AvH5,44.72401949,Av
AvH5,44.67676039,Av
AvH5,44.7792125,Av
AvH5,44.77897252,Av
AvH5,44.52600837,Av
AvH5,44.50232852,Av
AvH5,44.47864867,Av
AvH5,44.4628621,Av
AvH5,44.48654195,Av
AvH5,44.48567143,Av
AvH5,44.54968822,Av
AvH5,44.47075539,Av
AvH5,44.47864867,Av
AvH5,44.47864867,Av
AvH5,44.47864867,Av
AvH5,44.52600837,Av
AvH5,44.52600837,Av
AvH5,44.57336806,Av
AvH5,44.54968822,Av
AvH5,44.61113304,Av
AvH5,44.59886292,Av
AvH5,44.77588384,Av
AvH5,44.34200158,Av
AvH5,44.36759679,Av
AvH5,44.72393609,Av
AvH5,44.7522096,Av
AvH5,44.63651433,Av
AvH5,44.64440761,Av
AvH5,44.35763889,Av
AvH5,44.37584105,Av
AvH5,44.41812727,Av
AvH5,44.37342172,Av
AvH5,44.46811869,Av
AvH5,44.32607323,Av
AvH5,44.3102904,Av
AvH5,44.30239899,Av
AvH5,44.30239899,Av
AvH5,44.33396465,Av
AvH5,44.34535554,Av
AvH5,44.3102904,Av
AvH5,44.25772539,Av
AvH5,44.29377579,Av
AvH5,44.25670316,Av
AvH5,44.26527547,Av
AvH5,44.33316642,Av
AvH5,44.2442917,Av
AvH5,44.33396465,Av
AvH5,44.21301775,Av
AvH5,44.20478786,Av
AvH5,44.34185606,Av
AvH5,44.31818182,Av
AvH5,44.335953,Av
AvH5,44.4303295,Av
AvH5,44.4303295,Av
AvH5,44.39059272,Av
AvH5,44.20238377,Av
AvH5,44.09542744,Av
AvH5,44.05053296,Av
AvH5,44.05335017,Av
AvH5,44.20753376,Av
AvH5,44.21610872,Av
AvH5,44.39590118,Av
AvH5,44.31818182,Av
AvH5,44.33396465,Av
AvH5,44.34006947,Av
AvH5,44.29800331,Av
AvH5,44.30239899,Av
AvH5,44.28661616,Av
AvH5,44.27083333,Av
AvH5,44.29450758,Av
AvH5,44.30239899,Av
AvH5,44.32607323,Av
AvH5,44.33396465,Av
AvH5,44.39709596,Av
AvH5,44.32428165,Av
AvH5,44.29011128,Av
AvH5,44.2915876,Av
AvH5,44.2915876,Av
AvH5,44.30179109,Av
AvH5,44.2858295,Av
AvH5,44.27083333,Av
AvH5,44.28038422,Av
AvH5,44.32025367,Av
AvH5,44.35562016,Av
AvH5,44.36369509,Av
AvH5,44.37984496,Av
AvH5,44.43098296,Av
AvH5,44.46059432,Av
AvH5,44.33947028,Av
AvH5,44.28368121,Av
AvH5,44.28368121,Av
AvH5,44.33902593,Av
AvH5,44.33902593,Av
AvH5,44.34754522,Av
AvH5,44.33111954,Av
AvH5,44.33111954,Av
AvH5,44.32818074,Av
AvH5,44.32818074,Av
AvH5,44.32321316,Av
AvH5,44.32321316,Av
AvH5,44.26864963,Av
AvH5,44.26786844,Av
AvH5,44.27577483,Av
AvH5,44.26786844,Av
AvH5,44.28661616,Av
AvH5,44.25903854,Av
AvH5,44.43655303,Av
AvH5,44.30239899,Av
AvH5,44.27083333,Av
AvH5,44.31818182,Av
AvH5,44.19981061,Av
AvH5,44.25505051,Av
AvH5,44.24715909,Av
AvH5,44.26527547,Av
AvH5,44.27565472,Av
AvH5,44.31818182,Av
AvH5,44.31818182,Av
AvH5,44.31818182,Av
AvH5,44.35490243,Av
AvH5,44.34439179,Av
AvH5,44.36262866,Av
AvH5,44.34185606,Av
AvH5,44.29450758,Av
AvH5,44.23137626,Av
AvH5,44.37342172,Av
AvH5,44.40498737,Av
AvH5,44.38650549,Av
AvH5,44.21559343,Av
AvH5,44.23926768,Av
AvH5,44.27083333,Av
AvH5,44.27589476,Av
AvH5,44.33731131,Av
AvH5,44.18916785,Av
AvH5,44.18255161,Av
AvH5,44.23289619,Av
AvH5,44.21559343,Av
AvH5,44.24275906,Av
AvH5,43.93890415,Av
AvH5,44.00286146,Av
AvH5,43.92361111,Av
AvH5,44.03409091,Av
AvH5,43.97951836,Av
AvH5,43.99178904,Av
AvH5,44.0495933,Av
AvH5,43.9971415,Av
AvH5,44.02967406,Av
AvH5,44.00252525,Av
AvH5,44.00252525,Av
AvH5,44.10070239,Av
AvH5,44.09187781,Av
AvH5,44.20634921,Av
AvH5,44.27758457,Av
AvH5,44.18898633,Av
AvH5,44.18089817,Av
AvH5,44.27083333,Av
AvH5,44.28661616,Av
AvH5,44.18402778,Av
AvH5,44.17613636,Av
AvH5,44.27317999,Av
AvH5,44.25232907,Av
AvH5,44.26203631,Av
AvH5,44.27872475,Av
AvH5,44.21301775,Av
AvH5,44.23720708,Av
AvH5,44.27860697,Av
AvH5,44.27872475,Av
AvH5,44.22348485,Av
AvH5,44.18898633,Av
AvH5,44.20329887,Av
AvH5,44.15635902,Av
AvH5,44.16528403,Av
AvH5,44.22348485,Av
AvH5,44.20719652,Av
AvH5,44.1875148,Av
AvH5,44.32607323,Av
AvH5,44.35763889,Av
AvH5,44.32607323,Av
AvH5,44.20770202,Av
AvH5,44.26294192,Av
AvH5,44.29710317,Av
AvH5,44.31549029,Av
AvH5,44.15758724,Av
AvH5,44.27848902,Av
AvH5,44.34209481,Av
AvH5,44.23926768,Av
AvH5,44.23926768,Av
AvH5,44.24715909,Av
AvH5,44.30239899,Av
AvH5,44.34392828,Av
AvH5,44.21817034,Av
AvH5,44.23016124,Av
AvH5,44.21559343,Av
AvH5,44.22348485,Av
AvH5,44.31288973,Av
AvH5,44.23926768,Av
AvH5,44.24625099,Av
AvH5,44.22348485,Av
AvH5,44.16824495,Av
AvH5,44.20770202,Av
AvH5,44.22348485,Av
AvH5,44.18659721,Av
AvH5,44.30766755,Av
AvH5,44.28993846,Av
AvH5,44.14457071,Av
AvH5,44.13667929,Av
AvH5,44.32715552,Av
AvH5,44.25505051,Av
AvH5,44.27083333,Av
AvH5,44.25505051,Av
AvH5,44.27872475,Av
AvH5,44.3102904,Av
AvH5,44.34185606,Av
AvH5,44.28661616,Av
AvH5,44.30589535,Av
AvH5,44.30149961,Av
AvH5,44.28661616,Av
AvH5,44.28661616,Av
AvH5,44.26176919,Av
AvH5,44.3102904,Av
AvH5,44.29931545,Av
AvH5,44.36903165,Av
AvH5,44.46307385,Av
AvH5,44.27872475,Av
AvH5,44.27872475,Av
AvH5,44.31818182,Av
AvH5,44.32607323,Av
AvH5,44.31288973,Av
AvH5,44.29450758,Av
AvH5,44.3102904,Av
AvH5,44.32607323,Av
AvH5,44.30189277,Av
AvH5,44.39706231,Av
AvH5,44.45504412,Av
AvH5,44.39709596,Av
AvH5,44.352,Av
AvH5,44.35763889,Av
AvH5,44.33396465,Av
AvH5,44.32607323,Av
AvH5,44.3628612,Av
AvH5,44.43386495,Av
AvH5,44.41628386,Av
AvH5,44.41786284,Av
AvH5,44.39699486,Av
AvH5,44.68690702,Av
AvH5,44.76508466,Av
AvH5,44.42073653,Av
AvH5,44.38997391,Av
AvH5,44.44971537,Av
AvH5,44.40755671,Av
AvH5,44.40230702,Av
AvH5,44.37855787,Av
AvH5,44.40215668,Av
AvH5,44.39440626,Av
AvH5,44.41546123,Av
AvH5,44.33396465,Av
AvH5,44.39270776,Av
AvH5,44.39270776,Av
AvH5,44.39270776,Av
AvH5,44.4207702,Av
AvH5,44.40753045,Av
AvH5,44.37342172,Av
AvH5,44.38920455,Av
AvH5,44.09722222,Av
AvH5,44.13667929,Av
AvH5,44.13323839,Av
AvH5,44.3655303,Av
AvH5,44.26294192,Av
AvH5,44.33497537,Av
AvH5,44.28294574,Av
AvH5,44.28221924,Av
AvH5,44.23926768,Av
AvH5,44.35102891,Av
AvH5,44.32462657,Av
AvH5,44.32742939,Av
AvH5,44.28221924,Av
AvH5,44.25969913,Av
AvH5,44.27372089,Av
AvH5,44.23944889,Av
AvH5,44.23685877,Av
AvH5,44.24946645,Av
AvH5,44.30239899,Av
AvH5,44.15246212,Av
AvH5,44.18255161,Av
AvH5,44.04987374,Av
AvH5,44.24715909,Av
AvH5,44.21559343,Av
AvH5,44.18402778,Av
AvH5,44.32973189,Av
AvH5,44.23926768,Av
AvH5,44.16035354,Av
AvH5,44.18402778,Av
AvH5,44.24960506,Av
AvH5,44.16035354,Av
AvH5,44.12089646,Av
AvH5,44.06565657,Av
AvH5,44.08933081,Av
AvH5,44.11300505,Av
AvH5,44.08933081,Av
AvH5,44.10511364,Av
AvH5,44.07354798,Av
AvH5,44.06324111,Av
AvH5,44.18436293,Av
AvH5,44.14016258,Av
AvH5,44.13667929,Av
AvH5,44.12089646,Av
AvH5,44.09722222,Av
AvH5,44.12878788,Av
AvH5,44.13667929,Av
AvH5,44.16035354,Av
AvH5,44.16035354,Av
AvH5,44.15246212,Av
AvH5,44.14457071,Av
AvH5,44.06565657,Av
AvH5,43.98674242,Av
AvH5,44.18960245,Av
AvH5,44.12545235,Av
AvH5,44.02830789,Av
AvH5,44.140531,Av
AvH5,44.13715025,Av
AvH5,44.00252525,Av
AvH5,44.02619949,Av
AvH5,44.01830808,Av
AvH5,44.03409091,Av
AvH5,44.1622319,Av
AvH5,44.04198232,Av
AvH5,44.07720145,Av
AvH5,44.13156839,Av
AvH5,44.12048193,Av
AvH5,43.9682794,Av
AvH5,44.116461,Av
AvH5,44.02932135,Av
AvH5,44.0529676,Av
AvH5,43.94728535,Av
AvH5,43.92361111,Av
AvH5,44.10511364,Av
AvH5,44.10511364,Av
AvH5,44.126684,Av
AvH5,44.13456236,Av
AvH5,44.126684,Av
AvH5,44.15031907,Av
AvH5,44.10304892,Av
AvH5,44.126684,Av
AvH5,44.11092728,Av
AvH5,44.16607579,Av
AvH5,43.77215788,Av
AvH5,44.05776515,Av
AvH5,44.05776515,Av
AvH5,44.23137626,Av
AvH5,44.20329887,Av
AvH5,44.15246212,Av
AvH5,44.20519316,Av
AvH5,44.08143939,Av
AvH5,44.12207689,Av
AvH5,44.20770202,Av
AvH5,44.20770202,Av
AvH5,44.15246212,Av
AvH5,44.18402778,Av
AvH5,44.26294192,Av
AvH5,44.37808568,Av
AvH5,44.27872475,Av
AvH5,44.35156437,Av
AvH5,44.27083333,Av
AvH5,44.25505051,Av
AvH5,44.27083333,Av
AvH5,44.27872475,Av
AvH5,44.27872475,Av
AvH5,44.27872475,Av
AvH5,44.24715909,Av
AvH5,44.32669323,Av
AvH5,44.30749783,Av
AvH5,44.30239899,Av
AvH5,44.26294192,Av
AvH5,44.22348485,Av
AvH5,44.22348485,Av
AvH5,44.22348485,Av
AvH5,44.30589535,Av
AvH5,44.23835833,Av
AvH5,44.25451092,Av
AvH5,44.22257301,Av
AvH5,44.23882958,Av
AvH5,44.21268863,Av
AvH5,44.19981061,Av
AvH5,44.19981061,Av
AvH5,44.23912185,Av
AvH5,44.31549029,Av
AvH5,44.31260876,Av
AvH5,44.3792146,Av
AvH5,44.12811388,Av
AvH5,44.30459907,Av
AvH5,44.33454661,Av
AvH5,44.3597682,Av
AvH5,44.24003158,Av
AvH5,44.30379747,Av
AvH5,44.22348485,Av
AvH5,44.29450758,Av
AvH5,44.25505051,Av
AvH5,44.28661616,Av
AvH5,44.35763889,Av
AvH5,44.32517758,Av
AvH5,44.39270776,Av
AvH5,44.52687239,Av
AvH5,44.72687086,Av
AvH5,44.739127,Av
AvH5,44.71544715,Av
AvH5,44.72334044,Av
AvH5,44.73123372,Av
AvH5,44.71544715,Av
AvH5,44.73123372,Av
AvH5,44.739127,Av
AvH5,44.74702029,Av
AvH5,44.68387402,Av
AvH5,44.67598074,Av
AvH5,44.72334044,Av
AvH5,44.71544715,Av
AvH5,44.71544715,Av
AvH5,44.66019417,Av
AvH5,44.58563536,Av
AvH5,44.7314376,Av
AvH5,44.72853535,Av
AvH5,44.64044497,Av
AvH5,44.42866162,Av
AvH5,44.33396465,Av
AvH5,44.34185606,Av
AvH5,44.49968434,Av
AvH5,44.48390152,Av
AvH5,44.39106414,Av
AvH5,44.43125148,Av
AvH5,44.39958838,Av
AvH5,44.43916726,Av
AvH5,44.43916726,Av
AvH5,44.35209372,Av
AvH5,44.54703283,Av
AvH5,44.54703283,Av
AvH5,44.43655303,Av
AvH5,44.40218683,Av
AvH5,44.39692722,Av
AvH5,44.62611205,Av
AvH5,44.62005109,Av
AvH5,44.66556108,Av
AvH5,44.67916766,Av
AvH5,44.66619149,Av
AvH5,44.66907341,Av
AvH5,44.64641633,Av
AvH5,44.73788564,Av
AvH5,44.37603599,Av
AvH5,44.38900768,Av
AvH5,44.28938081,Av
AvH5,44.23744869,Av
AvH5,44.76280685,Av
AvH5,44.46811869,Av
AvH5,44.33656958,Av
AvH5,44.33656958,Av
AvH5,44.39971584,Av
AvH5,44.30749783,Av
AvH5,44.2783709,Av
AvH5,44.31019506,Av
AvH5,44.28808601,Av
AvH5,44.2765604,Av
AvH5,44.2813166,Av
AvH5,44.2339569,Av
AvH5,44.26553003,Av
AvH5,44.24185019,Av
AvH5,44.24185019,Av
AvH5,44.33388612,Av
AvH5,44.34961277,Av
AvH5,44.38392928,Av
AvH5,44.32208124,Av
AvH5,44.3087484,Av
AvH5,44.4765343,Av
AvH5,44.45784101,Av
AvH5,44.34974747,Av
AvH5,44.26294192,Av
AvH5,44.27083333,Av
AvH5,44.30239899,Av
AvH5,44.26294192,Av
AvH5,44.26294192,Av
AvH5,44.25505051,Av
AvH5,44.44444444,Av
AvH5,44.31818182,Av
AvH5,44.3102904,Av
AvH5,44.32607323,Av
AvH5,44.31818182,Av
AvH5,44.32607323,Av
AvH5,44.31818182,Av
AvH5,44.46198784,Av
AvH5,44.43655303,Av
AvH5,44.4100611,Av
AvH5,44.34686288,Av
AvH5,44.46290144,Av
AvH5,44.3655303,Av
AvH5,44.38920455,Av
AvH5,44.23137626,Av
AvH5,44.22348485,Av
AvH5,44.25505051,Av
AvH5,44.24715909,Av
AvH5,44.23926768,Av
AvH5,44.59872911,Av
AvH5,44.56021323,Av
AvH5,44.27083333,Av
AvH5,44.53125,Av
AvH5,43.99905123,Av
AvH5,44.34185606,Av
AvH5,44.25505051,Av
AvH5,44.28661616,Av
AvH5,44.28661616,Av
AvH5,44.45521363,Av
AvH5,44.41482917,Av
AvH5,44.45521363,Av
AvH5,44.27872475,Av
AvH5,44.2813166,Av
AvH5,44.34185606,Av
AvH5,44.27872475,Av
AvH5,44.23486702,Av
AvH5,44.23137626,Av
AvH5,44.25854313,Av
AvH5,44.41482917,Av
AvH5,44.53598255,Av
AvH5,44.56829012,Av
AvH5,44.44444444,Av
AvH5,44.39709596,Av
AvH5,44.39709596,Av
AvH5,44.4207702,Av
AvH5,44.33396465,Av
AvH5,44.38621566,Av
AvH5,44.3286763,Av
AvH5,44.30849384,Av
AvH5,44.3979471,Av
AvH5,44.32078301,Av
AvH5,44.28920988,Av
AvH5,44.45329933,Av
AvH5,44.45409331,Av
AvH5,44.47339334,Av
AvH5,44.41550241,Av
AvH5,44.40760912,Av
AvH5,44.40672614,Av
AvH5,44.3874329,Av
AvH5,44.48953609,Av
AvH5,44.34299325,Av
AvH5,44.65468307,Av
AvH5,44.64511041,Av
AvH5,44.67833491,Av
AvH5,44.73352255,Av
AvH5,44.73352255,Av
AvH5,44.63891517,Av
AvH5,44.70198675,Av
AvH5,44.70198675,Av
AvH5,44.58372753,Av
AvH5,44.59161148,Av
AvH5,44.60737938,Av
AvH5,44.69410281,Av
AvH5,44.70198675,Av
AvH5,44.63103122,Av
AvH5,44.55219174,Av
AvH5,44.59161148,Av
AvH5,44.52767702,Av
AvH5,44.54430779,Av
AvH5,44.64679912,Av
AvH5,44.57584358,Av
AvH5,44.60737938,Av
AvH5,44.60737938,Av
AvH5,44.58372753,Av
AvH5,44.54609985,Av
AvH5,44.61526332,Av
AvH5,44.68621886,Av
AvH5,44.56795963,Av
AvH5,44.56795963,Av
AvH5,44.58372753,Av
AvH5,44.56795963,Av
AvH5,44.56795963,Av
AvH5,44.512772,Av
AvH5,44.512772,Av
AvH5,44.4970041,Av
AvH5,44.512772,Av
AvH5,44.50488805,Av
AvH5,44.60737938,Av
AvH5,44.56007569,Av
AvH5,44.58372753,Av
AvH5,44.60737938,Av
AvH5,44.71775465,Av
AvH5,44.62314727,Av
AvH5,44.65468307,Av
AvH5,44.56795963,Av
AvH5,44.58372753,Av
AvH5,44.64679912,Av
AvH5,44.54430779,Av
AvH5,44.56795963,Av
AvH5,44.56007569,Av
AvH5,44.65468307,Av
AvH5,44.58894932,Av
AvH5,44.59949543,Av
AvH5,44.67397303,Av
AvH5,44.67397303,Av
AvH5,44.65820389,Av
AvH5,44.60737938,Av
AvH5,44.60737938,Av
AvH5,44.60737938,Av
AvH5,44.68974217,Av
AvH5,44.63455019,Av
AvH5,44.56795963,Av
AvH5,44.71775465,Av
AvH5,44.64679912,Av
AvH5,44.65468307,Av
AvH5,44.64679912,Av
AvH5,44.7098707,Av
AvH5,44.7414065,Av
AvH5,44.63891517,Av
AvH5,44.62229932,Av
AvH5,44.58372753,Av
AvH5,44.59949543,Av
AvH5,44.65468307,Av
AvH5,44.68621886,Av
AvH5,44.66256701,Av
AvH5,44.46546831,Av
AvH5,44.59949543,Av
AvH5,44.68974217,Av
AvH5,44.5793582,Av
AvH5,44.58287336,Av
AvH5,44.69762674,Av
AvH5,44.71339588,Av
AvH5,44.72128045,Av
AvH5,44.72916502,Av
AvH5,44.63891517,Av
AvH5,44.52065594,Av
AvH5,44.64679912,Av
AvH5,44.66256701,Av
AvH5,44.60737938,Av
AvH5,44.64679912,Av
AvH5,44.60737938,Av
AvH5,44.57584358,Av
AvH5,44.59161148,Av
AvH5,44.44181646,Av
AvH5,44.47335225,Av
AvH5,44.63891517,Av
AvH5,44.71775465,Av
AvH5,44.70551131,Av
AvH5,44.62314727,Av
AvH5,44.68621886,Av
AvH5,44.7256386,Av
AvH5,44.63891517,Av
AvH5,44.66256701,Av
AvH5,44.65468307,Av
AvH5,44.81072555,Av
AvH5,44.79059863,Av
AvH5,44.80637274,Av
AvH5,44.59161148,Av
AvH5,44.66256701,Av
AvH5,44.73352255,Av
AvH5,44.73352255,Av
AvH5,44.7256386,Av
AvH5,44.67045096,Av
AvH5,44.57584358,Av
AvH5,44.57584358,Av
AvH5,44.58372753,Av
AvH5,44.58372753,Av
AvH5,44.56007569,Av
AvH5,44.55219174,Av
AvH5,44.54172582,Av
AvH5,44.50488805,Av
AvH5,44.61878105,Av
AvH5,44.66256701,Av
AvH5,44.57584358,Av
AvH5,44.61526332,Av
AvH5,44.66256701,Av
AvH5,44.63891517,Av
AvH5,44.59161148,Av
AvH5,44.58372753,Av
AvH5,44.43659761,Av
AvH5,44.69410281,Av
AvH5,44.62314727,Av
AvH5,44.59949543,Av
AvH5,44.37164509,Av
AvH5,44.33656958,Av
AvH5,44.36375118,Av
AvH5,44.32078301,Av
AvH5,44.43040973,Av
AvH5,44.50402145,Av
AvH5,44.27691822,Av
AvH5,44.33128059,Av
AvH5,44.32078301,Av
AvH5,44.18035376,Av
AvH5,44.24352495,Av
AvH5,44.31459255,Av
AvH5,44.20238377,Av
AvH5,44.25763675,Av
AvH5,44.26553003,Av
AvH5,44.22515197,Av
AvH5,44.24185019,Av
AvH5,44.3286763,Av
AvH5,44.33567538,Av
AvH5,44.16548239,Av
AvH5,44.20238377,Av
AvH5,44.36803415,Av
AvH5,44.38392928,Av
AvH5,44.44444444,Av
AvH5,44.42315369,Av
AvH5,44.15850963,Av
AvH5,44.28041367,Av
AvH5,44.2813166,Av
AvH5,44.26902431,Av
AvH5,44.39883161,Av
AvH5,44.39971584,Av
AvH5,44.43479634,Av
AvH5,44.33579776,Av
AvH5,44.412653,Av
AvH5,44.42332066,Av
AvH5,44.41550241,Av
AvH5,44.37286248,Av
AvH5,44.38318952,Av
AvH5,44.41070715,Av
AvH5,44.38625724,Av
AvH5,44.41550241,Av
AvH5,44.42602242,Av
AvH5,44.42335074,Av
AvH5,44.39182256,Av
AvH5,44.44181086,Av
AvH5,44.41519068,Av
AvH5,44.30913722,Av
AvH5,44.41550241,Av
AvH5,44.36375118,Av
AvH5,44.37075636,Av
AvH5,44.30499645,Av
AvH5,44.32680152,Av
AvH5,44.39532681,Av
AvH5,44.26786844,Av
AvH5,44.27342332,Av
AvH5,44.38375683,Av
AvH5,44.31288973,Av
AvH5,44.37603599,Av
AvH5,44.41548183,Av
AvH5,44.38388626,Av
AvH5,44.44269024,Av
AvH5,44.33014354,Av
AvH5,44.34961277,Av
AvH5,44.44269024,Av
AvH5,44.366364,Av
AvH5,44.36024943,Av
AvH5,44.2813166,Av
AvH5,44.43128897,Av
AvH5,44.43479634,Av
AvH5,44.41111462,Av
AvH5,44.3874329,Av
AvH5,44.379539,Av
AvH5,44.37603599,Av
AvH5,44.36024943,Av
AvH5,44.45496882,Av
AvH5,44.12303769,Av
AvH5,44.21027705,Av
AvH5,44.21376697,Av
AvH5,44.19449049,Av
AvH5,44.16291736,Av
AvH5,44.23653877,Av
AvH5,44.18659721,Av
AvH5,44.21817034,Av
AvH5,44.19449049,Av
AvH5,44.21027705,Av
AvH5,43.89454574,Av
AvH5,44.15204678,Av
AvH5,44.21817034,Av
AvH5,44.24185019,Av
AvH5,44.18219135,Av
AvH5,44.11555766,Av
AvH5,44.20736526,Av
AvH5,44.13923751,Av
AvH5,44.09977109,Av
AvH5,44.12345094,Av
AvH5,44.12345094,Av
AvH5,44.20238377,Av
AvH5,44.10766438,Av
AvH5,44.13134423,Av
AvH5,44.13134423,Av
AvH5,44.13134423,Av
AvH5,44.09001184,Av
AvH5,44.16291736,Av
AvH5,44.17081064,Av
AvH5,44.18659721,Av
AvH5,44.13923751,Av
AvH5,44.10766438,Av
AvH5,44.14713079,Av
AvH5,44.14713079,Av
AvH5,44.14713079,Av
AvH5,44.10766438,Av
AvH5,44.13134423,Av
AvH5,44.17337755,Av
AvH5,44.17081064,Av
AvH5,44.14414414,Av
AvH5,44.23806513,Av
AvH5,44.24247214,Av
AvH5,44.07369337,Av
AvH5,44.05401137,Av
AvH5,44.11555766,Av
AvH5,44.09977109,Av
AvH5,44.13923751,Av
AvH5,44.14713079,Av
AvH5,44.11555766,Av
AvH5,44.15061572,Av
AvH5,44.16548239,Av
AvH5,44.13134423,Av
AvH5,44.16291736,Av
AvH5,44.15502407,Av
AvH5,44.14713079,Av
AvH5,44.28525947,Av
AvH5,44.36288199,Av
AvH5,44.42229487,Av
AvH5,44.40553876,Av
AvH5,44.42339569,Av
AvH5,44.42163443,Av
AvH5,44.42339569,Av
AvH5,44.49749344,Av
AvH5,44.45496882,Av
AvH5,44.52600837,Av
AvH5,44.6049412,Av
AvH5,44.56547478,Av
AvH5,44.58915463,Av
AvH5,44.56021323,Av
AvH5,44.77828931,Av
AvH5,44.54405945,Av
AvH5,44.51982877,Av
AvH5,44.52288218,Av
AvH5,44.62482837,Av
AvH5,44.54405945,Av
AvH5,44.49443524,Av
AvH5,44.50232852,Av
AvH5,44.51811508,Av
AvH5,44.48654195,Av
AvH5,44.43128897,Av
